Cargo_ID,Cargo_Type,Source,Destination,Tons,Revenue
6071,Limestone,Chennai,Surat,4310,435006
6072,Limestone,Ahmedabad,Chennai,4500,422551
6073,Container,Jaipur,Surat,3407,534091
6074,Coal,Surat,Bangalore,1630,171059
6075,Steel,Jharkhand,Surat,1635,255079
6076,Fertilizer,Jharkhand,Ahmedabad,3948,444073
6077,Coal,Jharkhand,Bangalore,555,10000
6078,Container,Kolkata,Surat,4262,703899
6079,Fertilizer,Jharkhand,Kolkata,2361,300113
6080,Steel,Bangalore,Chennai,3606,523478
6081,Fertilizer,Jaipur,Ahmedabad,2730,307929
6082,Steel,Bangalore,Chennai,1868,248638
6083,Limestone,Lucknow,Chennai,4203,390418
6084,Limestone,Delhi,Jharkhand,1123,69806
6085,Fertilizer,Lucknow,Mumbai,3660,391652
6086,Coal,Bangalore,Chennai,3972,387913
6087,Cement,Lucknow,Mumbai,600,78391
6088,Cement,Jharkhand,Bangalore,1218,48915
6089,Cement,Lucknow,Mumbai,2539,207264
6090,Steel,Chennai,Jharkhand,2980,456938
6091,Cement,Jharkhand,Delhi,4396,300650
6092,Fertilizer,Lucknow,Ahmedabad,4017,378615
6093,Steel,Ahmedabad,Kolkata,1329,190831
6094,Container,Jaipur,Ahmedabad,1272,179926
6095,Steel,Jaipur,Kolkata,1186,207896
6096,Fertilizer,Chennai,Delhi,4716,517853
6097,Coal,Surat,Ahmedabad,2437,263906
6098,Limestone,Lucknow,Jaipur,3875,310512
6099,Limestone,Mumbai,Surat,2461,258936
6100,Limestone,Surat,Chennai,1811,151197
6101,Fertilizer,Kolkata,Mumbai,3479,375784
6102,Coal,Chennai,Jharkhand,2406,232860
6103,Cement,Kolkata,Bangalore,3513,232223
6104,Steel,Jharkhand,Bangalore,4549,613706
6105,Coal,Delhi,Jharkhand,971,78908
6106,Cement,Jharkhand,Lucknow,4206,331578
6107,Cement,Jaipur,Lucknow,1972,181574
6108,Limestone,Jharkhand,Bangalore,1788,178382
6109,Steel,Mumbai,Bangalore,995,124894
6110,Limestone,Mumbai,Chennai,1461,130039
6111,Coal,Chennai,Delhi,527,85215
6112,Coal,Mumbai,Jaipur,2006,190096
6113,Cement,Kolkata,Lucknow,3669,330927
6114,Limestone,Surat,Jharkhand,3842,337123
6115,Steel,Jharkhand,Ahmedabad,1218,155655
6116,Steel,Jaipur,Ahmedabad,2531,360264
6117,Steel,Kolkata,Surat,2736,358209
6118,Container,Chennai,Surat,1205,140473
6119,Steel,Bangalore,Chennai,1167,162856
6120,Coal,Chennai,Kolkata,2083,165195
6121,Fertilizer,Mumbai,Surat,763,136722
6122,Coal,Jaipur,Mumbai,2517,228067
6123,Container,Jharkhand,Bangalore,4155,664090
6124,Limestone,Bangalore,Kolkata,2389,227376
6125,Limestone,Kolkata,Delhi,4636,386163
6126,Steel,Lucknow,Ahmedabad,3809,474886
6127,Coal,Surat,Lucknow,2172,188863
6128,Steel,Kolkata,Surat,3276,507194
6129,Coal,Mumbai,Jharkhand,1336,134957
6130,Container,Bangalore,Mumbai,1947,277462
6131,Fertilizer,Ahmedabad,Mumbai,1975,203276
6132,Steel,Mumbai,Lucknow,2433,385009
6133,Coal,Jharkhand,Delhi,1189,131734
6134,Limestone,Mumbai,Lucknow,1134,150527
6135,Limestone,Surat,Jharkhand,2773,318430
6136,Container,Ahmedabad,Chennai,3561,551562
6137,Cement,Lucknow,Jharkhand,2953,223982
6138,Container,Jaipur,Mumbai,4195,650326
6139,Steel,Kolkata,Surat,2152,259247
6140,Container,Kolkata,Mumbai,3993,653514
6141,Coal,Delhi,Ahmedabad,594,33355
6142,Limestone,Chennai,Kolkata,778,16482
6143,Coal,Jaipur,Ahmedabad,515,35310
6144,Limestone,Chennai,Lucknow,4108,362313
6145,Coal,Delhi,Bangalore,2944,283510
6146,Cement,Delhi,Jharkhand,4787,390438
6147,Fertilizer,Kolkata,Bangalore,650,72862
6148,Steel,Mumbai,Lucknow,1132,85097
6149,Cement,Bangalore,Delhi,671,44690
6150,Fertilizer,Delhi,Surat,665,49797
6151,Container,Bangalore,Lucknow,4161,622383
6152,Steel,Chennai,Lucknow,4797,650872
6153,Coal,Mumbai,Jaipur,1669,181434
6154,Cement,Bangalore,Jharkhand,1563,163235
6155,Cement,Chennai,Lucknow,4009,279502
6156,Container,Chennai,Ahmedabad,4274,707600
6157,Container,Jharkhand,Bangalore,2043,306510
6158,Fertilizer,Mumbai,Jaipur,3395,363295
6159,Fertilizer,Kolkata,Ahmedabad,2925,366731
6160,Container,Delhi,Mumbai,3029,466969
6161,Cement,Jaipur,Bangalore,3720,252845
6162,Limestone,Mumbai,Surat,2975,254116
6163,Container,Jharkhand,Jaipur,2775,401739
6164,Cement,Surat,Kolkata,2368,205323
6165,Coal,Bangalore,Chennai,2284,228861
6166,Cement,Lucknow,Jharkhand,3578,261119
6167,Container,Kolkata,Bangalore,4063,652284
6168,Steel,Delhi,Surat,1797,267930
6169,Steel,Ahmedabad,Mumbai,1373,170150
6170,Fertilizer,Lucknow,Ahmedabad,2555,277413
6171,Steel,Lucknow,Mumbai,2244,348447
6172,Fertilizer,Kolkata,Lucknow,4336,443406
6173,Fertilizer,Ahmedabad,Surat,690,43232
6174,Container,Jharkhand,Surat,4794,716326
6175,Steel,Chennai,Surat,3054,380053
6176,Fertilizer,Kolkata,Mumbai,1501,164103
6177,Cement,Kolkata,Jharkhand,1965,179165
6178,Cement,Chennai,Surat,4716,412909
6179,Limestone,Ahmedabad,Mumbai,2378,217493
6180,Cement,Delhi,Mumbai,3308,222429
6181,Fertilizer,Jharkhand,Bangalore,2751,263184
6182,Steel,Mumbai,Ahmedabad,1067,146665
6183,Limestone,Jharkhand,Bangalore,4499,431156
6184,Fertilizer,Surat,Mumbai,857,103651
6185,Container,Jaipur,Delhi,915,136471
6186,Container,Delhi,Mumbai,1451,214737
6187,Limestone,Jaipur,Kolkata,3845,358855
6188,Cement,Surat,Delhi,4135,311296
6189,Cement,Delhi,Bangalore,4796,418756
6190,Limestone,Jharkhand,Bangalore,4991,498202
6191,Steel,Surat,Chennai,1727,167884
6192,Cement,Jaipur,Surat,4223,325111
6193,Coal,Jaipur,Mumbai,1152,92599
6194,Container,Delhi,Ahmedabad,894,183400
6195,Fertilizer,Lucknow,Mumbai,1027,114755
6196,Limestone,Bangalore,Delhi,1725,132876
6197,Fertilizer,Mumbai,Jharkhand,2662,325076
6198,Limestone,Mumbai,Ahmedabad,1772,166598
6199,Fertilizer,Ahmedabad,Mumbai,1600,172788
6200,Limestone,Kolkata,Mumbai,1416,143053
6201,Limestone,Jharkhand,Delhi,2117,173549
6202,Coal,Chennai,Lucknow,3319,258907
6203,Container,Jharkhand,Lucknow,1238,193037
6204,Cement,Lucknow,Jaipur,532,10000
6205,Container,Mumbai,Lucknow,2291,380519
6206,Fertilizer,Bangalore,Delhi,1847,155706
6207,Limestone,Jharkhand,Delhi,2222,232875
6208,Steel,Jaipur,Lucknow,3809,536171
6209,Fertilizer,Jharkhand,Surat,4408,443909
6210,Steel,Jharkhand,Lucknow,4135,587429
6211,Steel,Kolkata,Mumbai,2498,315547
6212,Limestone,Jaipur,Surat,2143,208051
6213,Cement,Bangalore,Kolkata,3287,248859
6214,Cement,Ahmedabad,Jharkhand,3091,235301
6215,Cement,Jharkhand,Delhi,4378,301053
6216,Limestone,Chennai,Surat,4531,435445
6217,Container,Jharkhand,Surat,1356,166232
6218,Steel,Lucknow,Ahmedabad,1675,218073
6219,Limestone,Mumbai,Bangalore,2265,182921
6220,Fertilizer,Surat,Jharkhand,1581,104955
6221,Coal,Kolkata,Lucknow,4528,361029
6222,Container,Jaipur,Mumbai,4349,745726
6223,Coal,Ahmedabad,Jaipur,2543,254350
6224,Steel,Jharkhand,Kolkata,2247,291520
6225,Coal,Jaipur,Jharkhand,2470,183122
6226,Steel,Bangalore,Delhi,3552,465417
6227,Coal,Kolkata,Mumbai,4589,406719
6228,Limestone,Mumbai,Chennai,1707,131148
6229,Cement,Kolkata,Jharkhand,2971,223753
6230,Cement,Delhi,Lucknow,2800,234680
6231,Fertilizer,Bangalore,Jharkhand,4927,569188
6232,Fertilizer,Lucknow,Delhi,1589,200339
6233,Coal,Surat,Bangalore,1529,66996
6234,Coal,Mumbai,Lucknow,612,67676
6235,Limestone,Mumbai,Surat,759,106765
6236,Fertilizer,Jaipur,Jharkhand,2802,275480
6237,Limestone,Chennai,Delhi,616,67054
6238,Steel,Lucknow,Jharkhand,3855,518419
6239,Fertilizer,Ahmedabad,Jharkhand,979,70219
6240,Steel,Chennai,Kolkata,2153,279155
6241,Container,Delhi,Ahmedabad,3676,618706
6242,Fertilizer,Kolkata,Lucknow,889,112010
6243,Steel,Jharkhand,Surat,3383,451439
6244,Cement,Delhi,Jharkhand,2342,186022
6245,Fertilizer,Lucknow,Jharkhand,3875,382912
6246,Steel,Jharkhand,Surat,4670,569702
6247,Coal,Delhi,Kolkata,672,74911
6248,Limestone,Ahmedabad,Chennai,1080,65122
6249,Coal,Jharkhand,Lucknow,523,28411
6250,Fertilizer,Mumbai,Jharkhand,3609,406558
6251,Coal,Mumbai,Bangalore,4729,460003
6252,Coal,Ahmedabad,Surat,1391,76830
6253,Cement,Delhi,Ahmedabad,1142,113059
6254,Cement,Kolkata,Bangalore,3669,291488
6255,Steel,Delhi,Ahmedabad,3622,475578
6256,Coal,Jharkhand,Kolkata,3187,279758
6257,Fertilizer,Lucknow,Chennai,2378,256644
6258,Steel,Chennai,Bangalore,2231,322900
6259,Fertilizer,Jharkhand,Kolkata,2710,245990
6260,Fertilizer,Jaipur,Ahmedabad,3315,371719
6261,Coal,Surat,Ahmedabad,869,49772
6262,Fertilizer,Jaipur,Kolkata,3255,388171
6263,Fertilizer,Surat,Jharkhand,3520,352536
6264,Container,Mumbai,Chennai,2914,519553
6265,Container,Bangalore,Jaipur,2724,416230
6266,Limestone,Bangalore,Surat,1486,112003
6267,Container,Chennai,Ahmedabad,3520,589944
6268,Cement,Delhi,Bangalore,4642,385556
6269,Cement,Delhi,Lucknow,3581,273984
6270,Coal,Mumbai,Lucknow,4161,308764
6271,Fertilizer,Lucknow,Jharkhand,4314,475878
6272,Container,Jharkhand,Kolkata,2210,292035
6273,Cement,Surat,Bangalore,1787,173445
6274,Container,Chennai,Kolkata,2214,312718
6275,Limestone,Jaipur,Ahmedabad,3681,348011
6276,Coal,Jharkhand,Lucknow,4020,317984
6277,Cement,Kolkata,Bangalore,2807,229686
6278,Limestone,Mumbai,Jaipur,3336,252625
6279,Limestone,Lucknow,Jaipur,801,105663
6280,Limestone,Mumbai,Lucknow,3806,320524
6281,Container,Lucknow,Jaipur,1776,318408
6282,Fertilizer,Bangalore,Lucknow,4815,478993
6283,Fertilizer,Jharkhand,Jaipur,723,39258
6284,Fertilizer,Surat,Bangalore,4637,462544
6285,Fertilizer,Delhi,Jaipur,1389,131075
6286,Container,Ahmedabad,Kolkata,620,129064
6287,Fertilizer,Bangalore,Delhi,772,64536
6288,Fertilizer,Ahmedabad,Kolkata,2562,306486
6289,Limestone,Surat,Mumbai,2981,270496
6290,Cement,Surat,Mumbai,3945,357641
6291,Cement,Bangalore,Surat,3077,291265
6292,Cement,Kolkata,Ahmedabad,3482,251946
6293,Container,Lucknow,Mumbai,1789,309057
6294,Limestone,Jaipur,Surat,3958,381178
6295,Container,Lucknow,Jaipur,2229,337676
6296,Coal,Delhi,Bangalore,2824,200866
6297,Cement,Kolkata,Jharkhand,4364,398144
6298,Fertilizer,Mumbai,Lucknow,3520,410177
6299,Fertilizer,Jaipur,Jharkhand,3139,296516
6300,Cement,Delhi,Surat,1765,88982
6301,Steel,Kolkata,Delhi,4637,645408
6302,Steel,Mumbai,Jaipur,988,138602
6303,Cement,Mumbai,Chennai,1492,94078
6304,Steel,Jaipur,Surat,2289,336131
6305,Steel,Surat,Kolkata,757,128904
6306,Steel,Kolkata,Mumbai,3299,481437
6307,Limestone,Mumbai,Chennai,4645,452166
6308,Fertilizer,Delhi,Kolkata,513,35212
6309,Steel,Jharkhand,Bangalore,2712,340436
6310,Limestone,Jharkhand,Ahmedabad,2299,201358
6311,Cement,Chennai,Jharkhand,4534,302796
6312,Fertilizer,Delhi,Bangalore,3441,340589
6313,Cement,Kolkata,Ahmedabad,2232,130574
6314,Container,Jaipur,Surat,3053,477656
6315,Container,Ahmedabad,Chennai,1543,233250
6316,Container,Bangalore,Kolkata,3209,526592
6317,Fertilizer,Kolkata,Ahmedabad,4112,398499
6318,Fertilizer,Lucknow,Jharkhand,1346,107637
6319,Coal,Ahmedabad,Surat,4898,460335
6320,Limestone,Bangalore,Kolkata,2521,231756
6321,Container,Mumbai,Bangalore,3046,489263
6322,Steel,Chennai,Delhi,4467,585042
6323,Steel,Kolkata,Bangalore,4606,628863
6324,Cement,Surat,Bangalore,4462,308566
6325,Coal,Mumbai,Lucknow,688,106516
6326,Limestone,Jaipur,Jharkhand,4395,445738
6327,Steel,Surat,Jharkhand,4322,603835
6328,Limestone,Jaipur,Ahmedabad,3014,242891
6329,Steel,Ahmedabad,Surat,615,114080
6330,Limestone,Jharkhand,Lucknow,3863,335415
6331,Cement,Surat,Ahmedabad,724,10000
6332,Steel,Delhi,Surat,1002,129327
6333,Limestone,Jharkhand,Delhi,2686,209869
6334,Limestone,Kolkata,Bangalore,1315,95698
6335,Coal,Delhi,Jaipur,2782,261243
6336,Fertilizer,Ahmedabad,Jharkhand,1011,85252
6337,Steel,Kolkata,Bangalore,3758,524959
6338,Cement,Mumbai,Jaipur,761,60888
6339,Limestone,Surat,Jharkhand,2077,262562
6340,Fertilizer,Kolkata,Mumbai,519,42363
6341,Cement,Ahmedabad,Surat,4029,263924
6342,Cement,Chennai,Kolkata,3620,293833
6343,Limestone,Jaipur,Jharkhand,4458,391889
6344,Fertilizer,Kolkata,Bangalore,1985,190464
6345,Fertilizer,Kolkata,Jharkhand,3661,362390
6346,Limestone,Kolkata,Ahmedabad,1806,138490
6347,Cement,Lucknow,Ahmedabad,4310,246393
6348,Coal,Chennai,Jharkhand,1723,182574
6349,Fertilizer,Jharkhand,Ahmedabad,4815,479225
6350,Limestone,Surat,Kolkata,2944,323602
6351,Coal,Jharkhand,Surat,2306,209959
6352,Fertilizer,Ahmedabad,Chennai,2932,291270
6353,Container,Lucknow,Ahmedabad,2698,359181
6354,Container,Delhi,Surat,4857,751847
6355,Fertilizer,Jaipur,Delhi,1500,172754
6356,Coal,Delhi,Jaipur,2097,209295
6357,Cement,Delhi,Lucknow,2253,194571
6358,Steel,Lucknow,Mumbai,3366,482507
6359,Fertilizer,Jharkhand,Bangalore,3495,354983
6360,Container,Delhi,Jaipur,969,133968
6361,Container,Kolkata,Jaipur,2040,327165
6362,Limestone,Bangalore,Kolkata,2084,183103
6363,Fertilizer,Jharkhand,Chennai,2710,277042
6364,Fertilizer,Mumbai,Bangalore,958,48053
6365,Cement,Ahmedabad,Jharkhand,2248,180795
6366,Limestone,Jaipur,Surat,2706,266272
6367,Limestone,Jharkhand,Kolkata,997,125203
6368,Cement,Bangalore,Jharkhand,1392,117308
6369,Coal,Jharkhand,Surat,2987,287274
6370,Container,Kolkata,Surat,4214,678548
6371,Fertilizer,Surat,Ahmedabad,4644,539459
6372,Coal,Lucknow,Surat,1386,111673
6373,Cement,Jharkhand,Mumbai,4926,366764
6374,Steel,Mumbai,Lucknow,2790,362693
6375,Limestone,Mumbai,Jaipur,1226,95109
6376,Container,Jaipur,Surat,3707,565091
6377,Container,Kolkata,Jaipur,2300,396240
6378,Coal,Chennai,Kolkata,1780,116754
6379,Limestone,Bangalore,Delhi,3693,311112
6380,Limestone,Chennai,Jharkhand,1143,55303
6381,Cement,Chennai,Ahmedabad,2790,205690
6382,Fertilizer,Kolkata,Mumbai,1746,211195
6383,Limestone,Mumbai,Chennai,3354,345044
6384,Container,Delhi,Lucknow,4638,730620
6385,Steel,Jharkhand,Kolkata,4106,586277
6386,Steel,Mumbai,Kolkata,2976,417068
6387,Steel,Lucknow,Bangalore,3919,491766
6388,Container,Surat,Chennai,1757,260346
6389,Container,Delhi,Surat,4791,792437
6390,Limestone,Mumbai,Chennai,1594,123525
6391,Coal,Chennai,Kolkata,4594,464514
6392,Steel,Jharkhand,Lucknow,4243,589653
6393,Container,Surat,Ahmedabad,850,74415
6394,Container,Kolkata,Mumbai,4867,778173
6395,Fertilizer,Mumbai,Bangalore,4937,571901
6396,Limestone,Lucknow,Jharkhand,3566,302762
6397,Container,Jharkhand,Bangalore,2486,384984
6398,Cement,Jharkhand,Bangalore,3178,234520
6399,Fertilizer,Jaipur,Surat,3443,367019
6400,Container,Jaipur,Surat,4536,696087
6401,Cement,Surat,Mumbai,2988,243041
6402,Fertilizer,Jharkhand,Bangalore,4381,441414
6403,Cement,Mumbai,Bangalore,4834,338122
6404,Cement,Bangalore,Chennai,1312,125367
6405,Fertilizer,Mumbai,Jharkhand,3611,454281
6406,Limestone,Delhi,Jharkhand,3596,325314
6407,Container,Surat,Ahmedabad,1438,236389
6408,Coal,Kolkata,Surat,1124,71465
6409,Limestone,Jharkhand,Surat,4546,375419
6410,Coal,Jharkhand,Ahmedabad,1333,47756
6411,Cement,Delhi,Ahmedabad,4994,377058
6412,Limestone,Delhi,Bangalore,704,90781
6413,Steel,Jharkhand,Surat,2720,352373
6414,Container,Delhi,Surat,3589,613911
6415,Container,Chennai,Mumbai,847,161898
6416,Limestone,Jaipur,Ahmedabad,4065,412719
6417,Limestone,Jaipur,Ahmedabad,1103,62645
6418,Coal,Delhi,Lucknow,794,74836
6419,Container,Jharkhand,Delhi,1641,298609
6420,Limestone,Jharkhand,Surat,4666,399535
6421,Steel,Jharkhand,Kolkata,3866,542819
6422,Coal,Jharkhand,Bangalore,1615,141542
6423,Limestone,Delhi,Lucknow,1337,87005
6424,Container,Kolkata,Delhi,1273,140819
6425,Coal,Mumbai,Chennai,4539,363888
6426,Limestone,Jharkhand,Surat,1945,208854
6427,Fertilizer,Jharkhand,Kolkata,670,81570
6428,Cement,Chennai,Ahmedabad,2820,208976
6429,Cement,Delhi,Bangalore,948,76704
6430,Container,Mumbai,Ahmedabad,3259,474257
6431,Coal,Chennai,Surat,2921,212318
6432,Limestone,Chennai,Jaipur,2173,216397
6433,Steel,Mumbai,Bangalore,897,63597
6434,Limestone,Jharkhand,Delhi,1006,100139
6435,Steel,Jharkhand,Surat,951,160632
6436,Coal,Delhi,Bangalore,994,76866
6437,Steel,Delhi,Lucknow,4129,581103
6438,Fertilizer,Delhi,Surat,2742,237217
6439,Coal,Jharkhand,Kolkata,1236,116356
6440,Cement,Jaipur,Lucknow,1060,86138
6441,Cement,Delhi,Jaipur,4872,371172
6442,Fertilizer,Jharkhand,Chennai,2118,180135
6443,Container,Kolkata,Delhi,773,60782
6444,Container,Surat,Delhi,4920,798393
6445,Container,Bangalore,Delhi,1529,230359
6446,Cement,Delhi,Lucknow,2876,233224
6447,Steel,Jharkhand,Delhi,2218,317667
6448,Coal,Mumbai,Delhi,2486,274777
6449,Limestone,Ahmedabad,Jharkhand,786,16540
6450,Fertilizer,Jaipur,Delhi,3956,415372
6451,Steel,Jharkhand,Delhi,4490,621223
6452,Container,Kolkata,Jharkhand,3750,586658
6453,Fertilizer,Bangalore,Kolkata,1392,125573
6454,Cement,Jharkhand,Kolkata,3247,237580
6455,Cement,Ahmedabad,Bangalore,825,52327
6456,Cement,Chennai,Kolkata,1427,101356
6457,Cement,Mumbai,Jaipur,4449,335948
6458,Fertilizer,Bangalore,Kolkata,2433,268397
6459,Container,Ahmedabad,Jharkhand,1999,328510
6460,Coal,Surat,Kolkata,4359,405332
6461,Coal,Jaipur,Surat,1636,122380
6462,Cement,Delhi,Surat,4437,339610
6463,Limestone,Delhi,Lucknow,2149,133385
6464,Coal,Ahmedabad,Bangalore,4373,349185
6465,Steel,Lucknow,Mumbai,1535,243178
6466,Steel,Jharkhand,Lucknow,4814,704128
6467,Coal,Mumbai,Kolkata,757,82583
6468,Fertilizer,Mumbai,Lucknow,3176,336592
6469,Cement,Mumbai,Chennai,2959,253438
6470,Coal,Delhi,Jharkhand,2523,214659
6471,Limestone,Delhi,Chennai,2459,261638
6472,Coal,Lucknow,Mumbai,3720,354072
6473,Fertilizer,Jaipur,Surat,2014,238626
6474,Coal,Jharkhand,Delhi,4872,432687
6475,Container,Bangalore,Delhi,3158,533006
6476,Limestone,Chennai,Kolkata,3470,324742
6477,Steel,Lucknow,Mumbai,3115,445388
6478,Container,Kolkata,Ahmedabad,911,155282
6479,Limestone,Lucknow,Jaipur,4312,377504
6480,Coal,Mumbai,Chennai,1427,124311
6481,Cement,Mumbai,Surat,599,10000
6482,Container,Surat,Lucknow,520,99502
6483,Container,Bangalore,Mumbai,1806,307000
6484,Limestone,Mumbai,Bangalore,3169,343824
6485,Coal,Ahmedabad,Bangalore,3133,254464
6486,Cement,Kolkata,Ahmedabad,1729,97490
6487,Cement,Mumbai,Jharkhand,2439,183254
6488,Cement,Mumbai,Chennai,3519,221214
6489,Limestone,Mumbai,Ahmedabad,2858,235264
6490,Fertilizer,Jaipur,Kolkata,2912,297015
6491,Coal,Kolkata,Mumbai,2128,191378
6492,Cement,Mumbai,Bangalore,3965,337876
6493,Limestone,Mumbai,Surat,1238,94387
6494,Cement,Jharkhand,Kolkata,3054,171836
6495,Limestone,Jaipur,Jharkhand,2871,303719
6496,Cement,Mumbai,Chennai,4586,355131
6497,Steel,Surat,Mumbai,4854,680757
6498,Fertilizer,Delhi,Ahmedabad,533,48785
6499,Fertilizer,Jharkhand,Mumbai,4469,471120
6500,Steel,Bangalore,Jaipur,2500,324565
6501,Fertilizer,Chennai,Surat,3995,443544
6502,Coal,Surat,Kolkata,1838,183868
6503,Coal,Delhi,Mumbai,4846,414178
6504,Cement,Surat,Chennai,3228,220959
6505,Cement,Jaipur,Jharkhand,3471,236049
6506,Container,Bangalore,Delhi,3681,527487
6507,Steel,Lucknow,Mumbai,3301,483124
6508,Container,Jaipur,Jharkhand,1985,309762
6509,Container,Jaipur,Surat,2145,311340
6510,Coal,Chennai,Lucknow,4519,375814
6511,Fertilizer,Mumbai,Jaipur,3918,401344
6512,Coal,Chennai,Surat,4980,490044
6513,Limestone,Jharkhand,Surat,2391,258569
6514,Steel,Chennai,Lucknow,1423,191169
6515,Container,Ahmedabad,Mumbai,4159,642999
6516,Fertilizer,Mumbai,Surat,4960,534442
6517,Coal,Jaipur,Ahmedabad,1721,138801
6518,Fertilizer,Bangalore,Surat,2293,238868
6519,Cement,Delhi,Lucknow,3636,230698
6520,Cement,Delhi,Lucknow,1900,172045
6521,Limestone,Surat,Ahmedabad,1162,115765
6522,Fertilizer,Jharkhand,Bangalore,1254,134340
6523,Steel,Bangalore,Delhi,3657,501905
6524,Limestone,Surat,Kolkata,2761,290672
6525,Coal,Ahmedabad,Kolkata,3283,293925
6526,Coal,Delhi,Lucknow,800,90350
6527,Container,Surat,Chennai,4052,634192
6528,Cement,Surat,Lucknow,2155,173779
6529,Cement,Chennai,Kolkata,1024,128961
6530,Steel,Surat,Delhi,2869,409342
6531,Coal,Delhi,Surat,3342,294479
6532,Container,Bangalore,Kolkata,2931,464797
6533,Fertilizer,Kolkata,Mumbai,879,91562
6534,Coal,Jharkhand,Lucknow,2052,190018
6535,Limestone,Ahmedabad,Kolkata,3132,298609
6536,Cement,Jaipur,Jharkhand,2764,174475
6537,Limestone,Jharkhand,Delhi,4442,375891
6538,Cement,Delhi,Lucknow,4890,362870
6539,Coal,Mumbai,Surat,3353,358002
6540,Steel,Jharkhand,Surat,4176,633521
6541,Limestone,Jaipur,Surat,3276,290327
6542,Steel,Jaipur,Ahmedabad,2039,260987
6543,Cement,Kolkata,Mumbai,4385,364113
6544,Steel,Kolkata,Lucknow,1169,138041
6545,Container,Delhi,Jharkhand,4704,719594
6546,Coal,Mumbai,Surat,2987,259250
6547,Steel,Bangalore,Jaipur,3689,520978
6548,Fertilizer,Surat,Chennai,3757,379082
6549,Fertilizer,Bangalore,Jaipur,2463,279335
6550,Container,Mumbai,Ahmedabad,884,179196
6551,Container,Lucknow,Jaipur,2872,434753
6552,Steel,Jaipur,Surat,3414,466347
6553,Coal,Chennai,Kolkata,3997,377202
6554,Coal,Lucknow,Mumbai,1470,162165
6555,Cement,Surat,Bangalore,3567,214456
6556,Steel,Mumbai,Surat,2526,306147
6557,Cement,Kolkata,Surat,2930,257460
6558,Fertilizer,Delhi,Jaipur,2375,240125
6559,Container,Mumbai,Surat,4301,722283
6560,Cement,Chennai,Delhi,3833,313978
6561,Fertilizer,Chennai,Delhi,3632,423096
6562,Fertilizer,Mumbai,Bangalore,2572,322208
6563,Steel,Bangalore,Kolkata,3007,429480
6564,Steel,Surat,Chennai,4493,623748
6565,Coal,Bangalore,Jaipur,4662,437424
6566,Fertilizer,Jharkhand,Lucknow,1045,98700
6567,Fertilizer,Jaipur,Kolkata,4132,402023
6568,Steel,Bangalore,Jharkhand,4115,605684
6569,Steel,Mumbai,Surat,812,63255
6570,Steel,Delhi,Surat,3226,480309
6571,Container,Mumbai,Ahmedabad,4548,767066
6572,Coal,Mumbai,Ahmedabad,1852,159543
6573,Cement,Chennai,Mumbai,1912,138375
6574,Fertilizer,Jharkhand,Ahmedabad,1251,118036
6575,Container,Jharkhand,Delhi,1500,237383
6576,Cement,Ahmedabad,Kolkata,2349,190904
6577,Limestone,Delhi,Kolkata,1270,91883
6578,Cement,Chennai,Surat,4467,364533
6579,Fertilizer,Lucknow,Jharkhand,1348,163117
6580,Coal,Delhi,Lucknow,900,76437
6581,Cement,Jaipur,Delhi,4821,386824
6582,Fertilizer,Chennai,Ahmedabad,2930,301975
6583,Coal,Jharkhand,Ahmedabad,3977,352248
6584,Coal,Lucknow,Surat,1278,94966
6585,Cement,Jharkhand,Surat,1474,72166
6586,Container,Surat,Kolkata,2567,424797
6587,Fertilizer,Bangalore,Kolkata,2068,266687
6588,Coal,Bangalore,Surat,3308,280896
6589,Cement,Ahmedabad,Kolkata,4858,407159
6590,Container,Mumbai,Lucknow,4078,636515
6591,Limestone,Jaipur,Lucknow,2576,290936
6592,Steel,Kolkata,Delhi,1438,200580
6593,Fertilizer,Lucknow,Bangalore,4220,413428
6594,Container,Lucknow,Bangalore,1044,102378
6595,Limestone,Mumbai,Surat,991,56356
6596,Cement,Delhi,Ahmedabad,1820,151956
6597,Cement,Surat,Jharkhand,2646,259236
6598,Container,Kolkata,Ahmedabad,1943,345203
6599,Steel,Jaipur,Ahmedabad,4907,670505
6600,Limestone,Chennai,Ahmedabad,2326,220132
6601,Steel,Jaipur,Jharkhand,2439,296195
6602,Coal,Ahmedabad,Chennai,1317,87776
6603,Fertilizer,Kolkata,Chennai,3951,406512
6604,Coal,Chennai,Mumbai,4117,375556
6605,Coal,Delhi,Jaipur,2141,205657
6606,Container,Jaipur,Ahmedabad,3512,573278
6607,Container,Bangalore,Surat,1544,217400
6608,Fertilizer,Jaipur,Surat,4841,524175
6609,Cement,Chennai,Lucknow,2454,197457
6610,Limestone,Delhi,Lucknow,1485,142472
6611,Cement,Bangalore,Chennai,1875,168701
6612,Limestone,Mumbai,Kolkata,1402,101462
6613,Cement,Delhi,Lucknow,4075,308020
6614,Coal,Delhi,Jharkhand,4527,394172
